      36,   0.037173,   0.298297,  -0.939938
      56,   0.035219,   0.300006,  -0.938107
      76,   0.036196,   0.299884,  -0.945797
      96,   0.037783,   0.298785,  -0.951047
     116,   0.036806,   0.301837,  -0.951413
     136,   0.036684,   0.306476,  -0.948117
     156,   0.033388,   0.311604,  -0.942623
     176,   0.031435,   0.314900,  -0.942746
     196,   0.034487,   0.315998,  -0.942135
     216,   0.032290,   0.316975,  -0.945553
     236,   0.032778,   0.317097,  -0.944455
     256,   0.032534,   0.319050,  -0.940670
     276,   0.033266,   0.322468,  -0.937496
     296,   0.035952,   0.319661,  -0.939694
     316,   0.034731,   0.316365,  -0.943234
     336,   0.035342,   0.310749,  -0.944088
     356,   0.040591,   0.310017,  -0.944088
     376,   0.035830,   0.319783,  -0.940060
     396,   0.035830,   0.315510,  -0.946042
     416,   0.032412,   0.320515,  -0.942379
     436,   0.034731,   0.320759,  -0.944088
     456,   0.032412,   0.323323,  -0.946652
     476,   0.036318,   0.322468,  -0.947018
     496,   0.032290,   0.315998,  -0.948972
     516,   0.039126,   0.328450,  -0.954831
     536,   0.037661,   0.336385,  -0.956418
     556,   0.031069,   0.309772,  -0.952146
     576,   0.035952,   0.292926,  -0.952390
     596,   0.047793,   0.298053,  -0.950925
     606,   0.054874,   0.297076,  -0.944577
     626,   0.055851,   0.293048,  -0.941891
     646,   0.057193,   0.306232,  -0.943600
     666,   0.058414,   0.288287,  -0.941036
     686,   0.053043,   0.285845,  -0.938351
     706,   0.054874,   0.278520,  -0.943356
     726,   0.055851,   0.301959,  -0.944455
     746,   0.054996,   0.297809,  -0.950925
     766,   0.053653,   0.301959,  -0.953488
     786,   0.054142,   0.296588,  -0.955075
     806,   0.051456,   0.304279,  -0.953733
     826,   0.050845,   0.310505,  -0.952023
     846,   0.049014,   0.301471,  -0.953610
     866,   0.041812,   0.310139,  -0.953488
     886,   0.036440,   0.304157,  -0.954343
     906,   0.034487,   0.308307,  -0.950925
     926,   0.038027,   0.294513,  -0.953122
     946,   0.037905,   0.294024,  -0.951291
     966,   0.037173,   0.294879,  -0.947873
     986,   0.044375,   0.293902,  -0.945309
    1006,   0.050479,   0.293414,  -0.949216
    1026,   0.053531,   0.299396,  -0.948972
    1046,   0.055240,   0.297931,  -0.951779
    1056,   0.055484,   0.303058,  -0.958494
    1076,   0.051822,   0.300372,  -0.956784
    1096,   0.049380,   0.296222,  -0.953488
    1116,   0.044253,   0.294757,  -0.950314
    1136,   0.045474,   0.307697,  -0.954587
    1156,   0.044497,   0.297687,  -0.955320
    1176,   0.045596,   0.297565,  -0.950681
    1196,   0.043521,   0.288165,  -0.950070
    1216,   0.047916,   0.286456,  -0.954343
    1236,   0.047549,   0.299396,  -0.957395
    1256,   0.046206,   0.297687,  -0.959470
    1276,   0.042666,   0.289752,  -0.958860
    1296,   0.042544,   0.282793,  -0.951413
    1316,   0.053775,   0.274004,  -0.948361
    1326,   0.064762,   0.276445,  -0.941769
    1346,   0.072697,   0.285601,  -0.940426
    1366,   0.070988,   0.290606,  -0.944088
    1386,   0.066960,   0.273759,  -0.947751
    1406,   0.063175,   0.274736,  -0.949460
    1426,   0.057315,   0.286211,  -0.954343
    1446,   0.052066,   0.296222,  -0.953122
    1466,   0.050845,   0.303546,  -0.958738
    1486,   0.049258,   0.294391,  -0.958127
    1496,   0.048038,   0.293902,  -0.955442
    1516,   0.047183,   0.290484,  -0.954953
    1526,   0.047549,   0.285235,  -0.952634
    1546,   0.046573,   0.284136,  -0.951291
    1566,   0.048404,   0.298907,  -0.952390
    1596,   0.048770,   0.291949,  -0.957273
    1616,   0.043887,   0.294757,  -0.951169
    1636,   0.035342,   0.293780,  -0.953977
    1656,   0.034975,   0.296954,  -0.959592
    1676,   0.035708,   0.281572,  -0.957517
    1696,   0.045230,   0.280229,  -0.958371
    1716,   0.047916,   0.289996,  -0.952634
    1736,   0.051334,   0.292681,  -0.951291
    1756,   0.050967,   0.286456,  -0.947507
    1776,   0.051456,   0.277910,  -0.952023
    1796,   0.052921,   0.292681,  -0.952878
    1816,   0.057682,   0.294146,  -0.951901
    1836,   0.054996,   0.279619,  -0.950436
    1856,   0.049869,   0.294879,  -0.954953
    1876,   0.045718,   0.296100,  -0.957883
    1896,   0.044375,   0.291583,  -0.958005
    1916,   0.039004,   0.304157,  -0.956052
    1926,   0.039248,   0.305622,  -0.957395
    1946,   0.041812,   0.297076,  -0.957883
    1966,   0.045108,   0.288165,  -0.960325
    1986,   0.045596,   0.280962,  -0.957639
    2006,   0.043399,   0.288165,  -0.952146
    2026,   0.044619,   0.277178,  -0.943722
    2046,   0.047061,   0.275102,  -0.945187
    2066,   0.055606,   0.291705,  -0.950314
    2086,   0.060490,   0.285723,  -0.951901
    2106,   0.060734,   0.287920,  -0.954709
    2126,   0.059635,   0.279619,  -0.956907
    2146,   0.051212,   0.290484,  -0.956662
    2166,   0.048160,   0.297076,  -0.955808
    2186,   0.046695,   0.284136,  -0.959592
    2206,   0.047916,   0.282061,  -0.953733
    2226,   0.048404,   0.282793,  -0.950070
    2246,   0.052799,   0.276567,  -0.951169
    2266,   0.052677,   0.287066,  -0.954099
    2286,   0.051944,   0.291216,  -0.953366
    2306,   0.043399,   0.286333,  -0.954221
    2316,   0.042666,   0.285845,  -0.956052
    2326,   0.041079,   0.285479,  -0.955442
    2346,   0.043887,   0.280840,  -0.956296
    2366,   0.049869,   0.279741,  -0.957883
    2386,   0.050967,   0.285601,  -0.960203
    2406,   0.046206,   0.300617,  -0.958371
    2426,   0.042666,   0.294146,  -0.956052
    2446,   0.045352,   0.273149,  -0.959836
    2466,   0.044986,   0.287066,  -0.954099
    2486,   0.042666,   0.288042,  -0.956662
    2506,   0.044497,   0.280840,  -0.955442
    2525,   0.045718,   0.281450,  -0.955442
    2545,   0.044742,   0.294391,  -0.954343
    2566,   0.047916,   0.287920,  -0.955564
    2585,   0.046817,   0.279131,  -0.958249
    2605,   0.053165,   0.291339,  -0.958371
    2625,   0.051334,   0.290606,  -0.955442
    2645,   0.051090,   0.269853,  -0.950192
    2665,   0.051090,   0.268632,  -0.947140
    2685,   0.055973,   0.274736,  -0.947873
    2705,   0.057315,   0.281816,  -0.950314
    2725,   0.053531,   0.273149,  -0.950436
    2745,   0.052799,   0.279619,  -0.945309
    2765,   0.040713,   0.283526,  -0.945431
    2785,   0.044009,   0.276201,  -0.956907
    2805,   0.045474,   0.293048,  -0.961912
    2825,   0.040103,   0.304157,  -0.968138
    2845,   0.034975,   0.313068,  -0.968260
    2865,   0.035464,   0.297076,  -0.960325
    2885,   0.040225,   0.297076,  -0.949704
    2905,   0.053287,   0.279497,  -0.950314
    2925,   0.064518,   0.277666,  -0.952146
    2945,   0.071110,   0.275957,  -0.950314
    2965,   0.071721,   0.263383,  -0.948117
    2985,   0.068791,   0.275468,  -0.948239
    3005,   0.062809,   0.289752,  -0.947873
    3025,   0.051456,   0.286456,  -0.948849
    3045,   0.050479,   0.288897,  -0.953733
    3065,   0.052677,   0.310383,  -0.953244
    3085,   0.057438,   0.318928,  -0.960569
    3105,   0.059147,   0.303791,  -0.964475
    3125,   0.055606,   0.311604,  -0.958494
    3145,   0.054264,   0.313923,  -0.951413
    3165,   0.045230,   0.331746,  -0.956784
    3185,   0.035342,   0.303668,  -0.961668
    3205,   0.026308,   0.277544,  -0.952512
    3225,   0.030947,   0.277178,  -0.947384
    3245,   0.034121,   0.307941,  -0.950070
    3265,   0.034731,   0.301349,  -0.958127
    3285,   0.027651,   0.277910,  -0.949216
    3305,   0.021425,   0.282305,  -0.938351
    3325,   0.018617,   0.302692,  -0.942257
    3345,   0.029726,   0.299640,  -0.947507
    3365,   0.039370,   0.292193,  -0.956296
    3385,   0.042422,   0.328328,  -0.951413
    3405,   0.048160,   0.306965,  -0.944943
    3425,   0.083074,   0.276933,  -0.958127
    3445,   0.077825,   0.284380,  -0.941036
    3465,   0.095648,   0.270219,  -0.940670
    3485,   0.100531,   0.274370,  -0.928829
    3505,   0.095404,   0.286944,  -0.937374
    3525,   0.065739,   0.280718,  -0.934810
    3545,   0.054996,   0.275468,  -0.959226
    3565,   0.031191,   0.293170,  -0.962156
    3585,   0.014710,   0.336141,  -0.953244
    3605,   0.007508,   0.338094,  -0.950681
    3625,   0.005432,   0.318562,  -0.961546
    3645,   0.008973,   0.316975,  -0.956540
    3665,   0.023866,   0.316487,  -0.953977
    3685,   0.045962,   0.343588,  -0.959470
    3705,   0.045474,   0.338827,  -0.968138
    3725,   0.039614,   0.307087,  -0.967039
    3745,   0.034975,   0.306965,  -0.955320
    3765,   0.040591,   0.317707,  -0.945309
    3785,   0.041690,   0.311481,  -0.937374
    3805,   0.042422,   0.286333,  -0.938473
    3825,   0.053653,   0.271318,  -0.943356
    3845,   0.067448,   0.277788,  -0.946530
    3865,   0.067936,   0.306720,  -0.945920
    3885,   0.053897,   0.312702,  -0.953000
    3905,   0.038393,   0.310993,  -0.955075
    3925,   0.025453,   0.288042,  -0.952146
    3945,   0.029360,   0.291339,  -0.936520
    3965,   0.049014,   0.311115,  -0.945675
    3985,   0.052799,   0.316242,  -0.943722
    4005,   0.048160,   0.292193,  -0.950558
    4025,   0.047305,   0.279985,  -0.954221
    4045,   0.045108,   0.292559,  -0.949216
    4065,   0.049136,   0.327718,  -0.953122
    4085,   0.036562,   0.342245,  -0.955808
    4105,   0.033877,   0.319417,  -0.962522
    4125,   0.042666,   0.297809,  -0.962400
    4145,   0.051334,   0.299029,  -0.959226
    4165,   0.061710,   0.316365,  -0.955564
    4185,   0.059391,   0.314900,  -0.946286
    4205,   0.041567,   0.293048,  -0.944333
    4225,   0.033632,   0.288653,  -0.944699
    4245,   0.031313,   0.284380,  -0.943966
    4265,   0.033877,   0.279009,  -0.948727
    4285,   0.037417,   0.295245,  -0.951169
    4305,   0.040957,   0.313557,  -0.953610
    4325,   0.033266,   0.297809,  -0.952268
    4335,   0.029360,   0.285967,  -0.950070
    4355,   0.031191,   0.293414,  -0.955197
    4375,   0.033632,   0.294513,  -0.955197
    4385,   0.041690,   0.289385,  -0.952146
    4405,   0.045718,   0.287066,  -0.948483
    4425,   0.044009,   0.288531,  -0.945065
    4445,   0.047793,   0.301593,  -0.948361
    4465,   0.044497,   0.296344,  -0.949582
    4485,   0.051700,   0.298419,  -0.950436
    4505,   0.045352,   0.303424,  -0.948117
    4525,   0.039126,   0.295733,  -0.947507
    4545,   0.035830,   0.285113,  -0.951169
    4565,   0.041567,   0.297565,  -0.956662
    4585,   0.044131,   0.304401,  -0.954587
    4605,   0.048648,   0.292681,  -0.951779
    4625,   0.048160,   0.295245,  -0.953977
    4645,   0.043154,   0.301349,  -0.954221
    4665,   0.045474,   0.307575,  -0.958982
    4685,   0.042666,   0.299152,  -0.949948
    4705,   0.033877,   0.294513,  -0.947751
    4725,   0.033388,   0.307697,  -0.953977
    4745,   0.031557,   0.291583,  -0.961668
    4765,   0.032045,   0.291705,  -0.961668
    4785,   0.039370,   0.304035,  -0.965574
    4805,   0.050601,   0.297809,  -0.961546
    4825,   0.046695,   0.297320,  -0.950925
    4845,   0.048282,   0.287188,  -0.941891
    4865,   0.058292,   0.271684,  -0.936153
    4885,   0.061100,   0.267289,  -0.946774
    4905,   0.048770,   0.279741,  -0.946774
    4925,   0.030092,   0.294513,  -0.941281
    4945,   0.026064,   0.276323,  -0.959958
    4965,   0.024477,   0.282427,  -0.965208
    4985,   0.031069,   0.281328,  -0.964231
    5005,   0.027529,   0.276933,  -0.955564
    5025,   0.028749,   0.301227,  -0.960447
    5045,   0.034243,   0.300739,  -0.960813
    5065,   0.041934,   0.279375,  -0.958616
    5085,   0.053897,   0.276933,  -0.961790
    5105,   0.058780,   0.295733,  -0.960203
    5125,   0.053287,   0.295367,  -0.958494
    5145,   0.040469,   0.280107,  -0.951779
    5165,   0.036562,   0.273149,  -0.950681
    5185,   0.035097,   0.279863,  -0.960081
    5205,   0.032656,   0.276811,  -0.959226
    5225,   0.033266,   0.279985,  -0.960081
    5244,   0.028627,   0.291583,  -0.961057
    5265,   0.025453,   0.273149,  -0.957517
    5285,   0.026064,   0.270952,  -0.957639
    5304,   0.026674,   0.273149,  -0.950314
    5315,   0.037417,   0.272905,  -0.952756
    5335,   0.045962,   0.267411,  -0.953366
    5354,   0.045718,   0.274004,  -0.964720
    5365,   0.045474,   0.277544,  -0.962034
    5385,   0.043154,   0.275224,  -0.957639
    5405,   0.037173,   0.274004,  -0.947384
    5425,   0.031557,   0.286700,  -0.940426
    5445,   0.028383,   0.282061,  -0.947384
    5465,   0.027040,   0.273515,  -0.954953
    5485,   0.038027,   0.278276,  -0.963865
    5505,   0.056583,   0.277666,  -0.973753
    5525,   0.063175,   0.288287,  -0.975218
    5545,   0.071477,   0.308552,  -0.974486
    5565,   0.071355,   0.306842,  -0.966307
    5585,   0.067448,   0.292071,  -0.960203
    5604,   0.053409,   0.292193,  -0.959836
    5624,   0.034243,   0.285113,  -0.961790
    5644,   0.022645,   0.281572,  -0.949338
    5664,   0.013368,   0.268754,  -0.941281
    5684,   0.019960,   0.262650,  -0.947262
    5704,   0.035952,   0.258988,  -0.957029
    5724,   0.050357,   0.250809,  -0.955930
    5744,   0.049258,   0.266679,  -0.953000
    5764,   0.039004,   0.279863,  -0.950070
    5784,   0.036929,   0.271318,  -0.949704
    5804,   0.040469,   0.266191,  -0.953366
    5824,   0.046695,   0.270341,  -0.954343
    5844,   0.054874,   0.281450,  -0.957639
    5864,   0.061466,   0.286700,  -0.957395
    5884,   0.057560,   0.281694,  -0.961301
    5904,   0.048038,   0.274736,  -0.954099
    5924,   0.042788,   0.276567,  -0.958127
    5944,   0.032290,   0.285723,  -0.958616
    5964,   0.025819,   0.294146,  -0.963010
    5984,   0.019716,   0.294268,  -0.974364
    6004,   0.020448,   0.288653,  -0.965574
    6024,   0.025087,   0.276933,  -0.959836
    6044,   0.042422,   0.271562,  -0.954221
    6064,   0.048892,   0.273393,  -0.952634
    6084,   0.052188,   0.289874,  -0.949826
    6104,   0.036806,   0.283404,  -0.949826
    6114,   0.029848,   0.281939,  -0.954831
    6134,   0.025941,   0.280596,  -0.959104
    6154,   0.033754,   0.279497,  -0.962522
    6174,   0.042300,   0.288897,  -0.965330
    6194,   0.050479,   0.280596,  -0.960813
    6214,   0.060001,   0.280107,  -0.961546
    6234,   0.062443,   0.287554,  -0.961057
    6254,   0.054386,   0.278643,  -0.951413
    6274,   0.049502,   0.252274,  -0.947507
    6294,   0.051090,   0.266191,  -0.951047
    6314,   0.050235,   0.273637,  -0.955930
    6334,   0.039736,   0.273393,  -0.956662
    6354,   0.037905,   0.282427,  -0.960081
    6374,   0.039370,   0.292681,  -0.968992
    6394,   0.043887,   0.305255,  -0.970945
    6414,   0.039248,   0.289629,  -0.960691
    6434,   0.036684,   0.290362,  -0.953122
    6454,   0.034731,   0.290728,  -0.953977
    6474,   0.037539,   0.272661,  -0.961546
    6494,   0.040469,   0.267533,  -0.962888
    6514,   0.044253,   0.272050,  -0.961790
    6534,   0.039980,   0.283404,  -0.956907
    6554,   0.033388,   0.254959,  -0.956418
    6574,   0.036562,   0.254471,  -0.959470
    6594,   0.033510,   0.270097,  -0.958616
    6614,   0.043399,   0.269853,  -0.962278
    6634,   0.049625,   0.274736,  -0.961423
    6654,   0.042178,   0.279985,  -0.958127
    6674,   0.038271,   0.262528,  -0.953977
    6694,   0.040957,   0.256424,  -0.952878
    6714,   0.040591,   0.255570,  -0.950436
    6734,   0.043887,   0.266801,  -0.954465
    6754,   0.035219,   0.264359,  -0.954587
    6774,   0.029604,   0.268754,  -0.954831
    6794,   0.022645,   0.259354,  -0.945675
    6814,   0.023866,   0.275346,  -0.952023
    6834,   0.025087,   0.277422,  -0.957517
    6854,   0.022157,   0.268998,  -0.958616
    6874,   0.023012,   0.265458,  -0.966429
    6894,   0.034853,   0.282061,  -0.969114
    6914,   0.042178,   0.305500,  -0.974364
    6934,   0.039248,   0.287310,  -0.961423
    6954,   0.029360,   0.279253,  -0.958371
    6974,   0.029238,   0.279985,  -0.963499
    6994,   0.030825,   0.276445,  -0.964231
    7014,   0.033144,   0.266557,  -0.964231
    7034,   0.036440,   0.274614,  -0.952634
    7054,   0.034609,   0.274736,  -0.949094
    7074,   0.033266,   0.261307,  -0.952268
    7094,   0.035342,   0.255570,  -0.953122
    7114,   0.038638,   0.262650,  -0.951901
    7134,   0.040469,   0.273393,  -0.957395
    7154,   0.042544,   0.275468,  -0.959226
    7174,   0.040591,   0.274248,  -0.963499
    7194,   0.031069,   0.282671,  -0.960935
    7214,   0.018495,   0.280107,  -0.958249
    7234,   0.017274,   0.270830,  -0.957517
    7254,   0.024843,   0.268754,  -0.956540
    7274,   0.035342,   0.281328,  -0.960813
    7294,   0.046451,   0.278520,  -0.962156
    7314,   0.047305,   0.268266,  -0.961546
    7334,   0.043643,   0.289629,  -0.968260
    7354,   0.039980,   0.289874,  -0.969725
    7374,   0.039126,   0.277910,  -0.969603
    7394,   0.032534,   0.287920,  -0.960935
    7414,   0.036196,   0.285967,  -0.965086
    7434,   0.033754,   0.283037,  -0.974364
    7454,   0.011781,   0.290972,  -0.951413
    7474,   0.008851,   0.265214,  -0.953733
    7494,   0.009583,   0.263871,  -0.948239
    7504,   0.005799,   0.258622,  -0.942379
    7524,   0.013368,   0.258255,  -0.944943
    7544,   0.027651,   0.247391,  -0.944088
    7564,   0.050235,   0.246780,  -0.946164
    7584,   0.060367,   0.263627,  -0.954953
    7604,   0.066838,   0.265214,  -0.957151
    7624,   0.064152,   0.254593,  -0.956418
    7644,   0.065739,   0.268876,  -0.953000
    7664,   0.065128,   0.276933,  -0.961057
    7684,   0.072697,   0.267289,  -0.969236
    7704,   0.074406,   0.265214,  -0.975462
    7724,   0.065128,   0.287920,  -0.969725
    7744,   0.037051,   0.295855,  -0.959836
    7764,   0.016541,   0.281694,  -0.951535
    7784,  -0.012391,   0.277910,  -0.935543
    7804,  -0.022645,   0.279863,  -0.933346
    7824,  -0.007386,   0.252762,  -0.947751
    7844,   0.009461,   0.237869,  -0.953366
    7864,   0.034243,   0.246170,  -0.966551
    7884,   0.051334,   0.295978,  -0.969725
    7904,   0.050723,   0.315754,  -0.976317
    7924,   0.043521,   0.316609,  -0.979247
    7944,   0.030825,   0.315998,  -0.983886
    7964,   0.021425,   0.325642,  -0.988036
    7984,   0.022157,   0.310017,  -0.983397
    8004,   0.015687,   0.302448,  -0.977660
    8024,   0.007874,   0.290484,  -0.969359
    8034,   0.000061,   0.270463,  -0.953855
    8054,  -0.003235,   0.258744,  -0.950436
    8074,   0.000061,   0.240798,  -0.935909
    8094,   0.009827,   0.251297,  -0.936275
    8114,   0.013978,   0.260941,  -0.937496
    8134,   0.020570,   0.238723,  -0.939938
    8154,   0.023866,   0.237502,  -0.940914
    8174,   0.026796,   0.262162,  -0.945675
    8194,   0.031069,   0.262406,  -0.957883
    8214,   0.036318,   0.265702,  -0.966795
    8234,   0.030458,   0.285235,  -0.965574
    8254,   0.022645,   0.285967,  -0.966062
    8273,   0.025331,   0.288653,  -0.969969
    8284,   0.019960,   0.294513,  -0.971068
    8304,   0.018617,   0.298419,  -0.970091
    8324,   0.013490,   0.283037,  -0.955686
    8344,   0.007752,   0.265702,  -0.949948
    8364,   0.012757,   0.266923,  -0.954343
    8384,   0.008851,   0.268266,  -0.952146
    8404,   0.012635,   0.260697,  -0.949582
    8424,   0.013490,   0.268632,  -0.951779
    8444,   0.012879,   0.282305,  -0.960203
    8464,   0.014344,   0.275591,  -0.961912
    8484,   0.016908,   0.275835,  -0.959592
    8503,   0.020448,   0.275957,  -0.959836
    8514,   0.024599,   0.280474,  -0.960081
    8533,   0.026552,   0.276323,  -0.961179
    8553,   0.029970,   0.278154,  -0.965086
    8564,   0.029970,   0.285113,  -0.968870
    8584,   0.029726,   0.292559,  -0.969969
    8604,   0.016541,   0.296222,  -0.969847
    8624,   0.007142,   0.284258,  -0.964231
    8643,   0.003723,   0.267411,  -0.952878
    8663,   0.006653,   0.273881,  -0.954221
    8683,   0.013856,   0.268144,  -0.953488
    8703,   0.015687,   0.263505,  -0.953977
    8723,   0.013612,   0.273881,  -0.961912
    8743,  -0.003357,   0.272294,  -0.959958
    8763,  -0.009827,   0.273637,  -0.956296
    8783,  -0.007142,   0.272783,  -0.958127
    8793,   0.006531,   0.279741,  -0.960813
    8813,   0.014832,   0.278643,  -0.961423
    8833,   0.021913,   0.279131,  -0.960813
    8853,   0.017030,   0.273393,  -0.958494
    8873,   0.008484,   0.282671,  -0.959470
    8893,   0.010316,   0.274492,  -0.967161
    8913,   0.018373,   0.265824,  -0.969847
    8933,   0.020936,   0.275224,  -0.965208
    8953,   0.018251,   0.284014,  -0.956052
    8973,   0.010804,   0.282671,  -0.945920
    8993,   0.001648,   0.258988,  -0.940426
    9013,  -0.001282,   0.259598,  -0.941891
    9033,   0.002869,   0.256180,  -0.954587
    9053,   0.008851,   0.272294,  -0.959958
    9073,   0.013856,   0.278276,  -0.965208
    9093,   0.017396,   0.269487,  -0.965452
    9113,   0.026430,   0.269243,  -0.962400
    9133,   0.035952,   0.272416,  -0.959470
    9153,   0.034853,   0.270097,  -0.951535
    9173,   0.029970,   0.259110,  -0.946408
    9193,   0.024232,   0.267533,  -0.950558
    9213,   0.013245,   0.284502,  -0.957029
    9233,  -0.000183,   0.288531,  -0.963255
    9253,  -0.016297,   0.290972,  -0.969603
    9273,  -0.018617,   0.282183,  -0.974730
    9293,  -0.014832,   0.293536,  -0.973875
    9313,  -0.003845,   0.293170,  -0.971678
    9333,   0.010560,   0.278398,  -0.964353
    9353,   0.023256,   0.275346,  -0.957151
    9373,   0.032656,   0.271196,  -0.957517
    9393,   0.038760,   0.277178,  -0.957029
    9413,   0.030458,   0.269609,  -0.956418
    9433,   0.023988,   0.264115,  -0.953733
    9453,   0.021058,   0.268876,  -0.954343
    9473,   0.013856,   0.268632,  -0.951413
    9493,   0.006897,   0.266923,  -0.949094
    9513,  -0.003845,   0.267655,  -0.952634
    9533,  -0.003479,   0.271440,  -0.960203
    9553,   0.002503,   0.278032,  -0.969725
    9573,   0.001770,   0.282427,  -0.971190
    9593,  -0.002014,   0.288897,  -0.962400
    9613,   0.002136,   0.276079,  -0.963987
    9633,   0.014832,   0.273271,  -0.965330
    9653,   0.021547,   0.280107,  -0.963010
    9673,   0.021303,   0.280840,  -0.955686
    9693,   0.013368,   0.264848,  -0.953733
    9713,   0.008851,   0.262040,  -0.953244
    9733,   0.003235,   0.264726,  -0.954465
    9753,  -0.000061,   0.269243,  -0.954465
    9773,   0.008484,   0.260575,  -0.958005
    9793,   0.015077,   0.279009,  -0.961912
    9813,   0.018495,   0.280962,  -0.962278
    9833,   0.012025,   0.276323,  -0.962522
    9853,   0.013001,   0.267289,  -0.964231
    9873,   0.015565,   0.283892,  -0.963499
    9893,   0.009827,   0.286211,  -0.964231
    9913,   0.006775,   0.273027,  -0.962766
    9933,   0.001526,   0.273515,  -0.956174
    9953,   0.003968,   0.264481,  -0.954709
    9973,   0.014100,   0.263749,  -0.958616
    9993,   0.016175,   0.271074,  -0.958860
   10013,   0.015565,   0.273027,  -0.959714
   10033,   0.011903,   0.269120,  -0.958982
   10053,   0.009827,   0.270463,  -0.957029
   10073,   0.004212,   0.280718,  -0.960325
   10093,   0.004212,   0.276079,  -0.962522
   10113,   0.001526,   0.268022,  -0.962400
   10133,   0.005799,   0.269120,  -0.960569
   10153,   0.006653,   0.276079,  -0.963621
   10173,   0.008118,   0.271318,  -0.962156
   10193,   0.007508,   0.270585,  -0.961057
   10213,   0.010804,   0.271684,  -0.961912
   10233,   0.009827,   0.274614,  -0.962034
   10253,   0.007752,   0.269120,  -0.956662
   10273,   0.002136,   0.255448,  -0.952023
   10293,   0.009217,   0.253983,  -0.951657
   10313,   0.014588,   0.265458,  -0.957395
   10333,   0.018251,   0.279985,  -0.960569
   10353,   0.018617,   0.267045,  -0.961668
   10373,   0.017152,   0.270585,  -0.962888
   10393,   0.013245,   0.279131,  -0.964597
   10413,   0.009339,   0.269731,  -0.964475
   10433,   0.009217,   0.264115,  -0.964597
   10453,   0.007752,   0.273149,  -0.961668
   10473,   0.004944,   0.284258,  -0.964353
   10493,   0.003113,   0.270097,  -0.963255
   10513,  -0.000061,   0.276933,  -0.963865
