      18,  -0.005432,   0.988036,   0.223463
      38,  -0.004578,   0.988158,   0.221266
      58,  -0.008851,   0.986816,   0.222609
      78,  -0.006165,   0.990112,   0.225050
      98,  -0.006897,   0.993408,   0.226149
     118,  -0.005799,   0.991821,   0.223219
     138,  -0.003113,   0.986938,   0.222121
     158,  -0.003113,   0.981810,   0.218824
     178,  -0.004578,   0.980345,   0.219557
     198,  -0.008973,   0.985961,   0.221388
     218,  -0.008484,   0.993164,   0.220289
     238,  -0.007874,   0.992309,   0.221022
     258,  -0.006409,   0.987426,   0.217970
     278,  -0.008240,   0.985473,   0.217359
     298,  -0.005799,   0.982909,   0.216627
     318,  -0.007264,   0.987914,   0.220900
     338,  -0.008606,   0.990722,   0.220167
     358,  -0.007752,   0.977416,   0.219679
     378,  -0.005555,   0.985961,   0.223097
     398,  -0.006409,   0.990844,   0.222731
     418,  -0.004090,   0.988647,   0.218458
     438,  -0.007386,   0.988525,   0.220900
     458,  -0.007630,   0.987548,   0.221632
     478,  -0.007996,   0.983153,   0.218702
     498,  -0.007142,   0.987060,   0.221266
     518,  -0.006043,   0.989013,   0.223708
     538,  -0.009095,   0.988158,   0.217848
     558,  -0.004700,   0.985961,   0.220533
     578,  -0.006165,   0.987670,   0.224928
     598,  -0.006409,   0.986694,   0.220778
     618,  -0.007508,   0.988403,   0.220167
     638,  -0.006165,   0.986816,   0.220533
     658,  -0.005677,   0.987548,   0.222243
     678,  -0.005066,   0.987548,   0.222243
     698,  -0.007142,   0.987182,   0.221998
     718,  -0.008484,   0.988036,   0.219923
     738,  -0.006775,   0.985717,   0.220533
     758,  -0.008362,   0.988891,   0.221998
     778,  -0.008606,   0.989135,   0.218580
     798,  -0.005921,   0.985961,   0.222853
     818,  -0.007996,   0.989013,   0.220778
     838,  -0.005555,   0.987792,   0.220289
     858,  -0.005799,   0.988525,   0.222365
     878,  -0.008484,   0.987426,   0.221754
     898,  -0.008484,   0.988158,   0.222609
     918,  -0.005432,   0.989623,   0.220656
     938,  -0.007874,   0.987426,   0.218702
     958,  -0.006409,   0.987304,   0.221266
     978,  -0.006409,   0.984618,   0.221388
     998,  -0.006897,   0.988281,   0.220778
    1018,  -0.005677,   0.985595,   0.221632
    1038,  -0.005799,   0.984496,   0.218824
    1058,  -0.005799,   0.986327,   0.219801
    1078,  -0.005310,   0.986938,   0.220167
    1098,  -0.006531,   0.986571,   0.222121
    1118,  -0.006165,   0.984862,   0.221144
    1138,  -0.005555,   0.987182,   0.219801
    1158,  -0.005432,   0.988158,   0.220533
    1178,  -0.007508,   0.986816,   0.220411
    1198,  -0.006775,   0.988403,   0.220656
    1218,  -0.007752,   0.987914,   0.220411
    1238,  -0.004822,   0.987426,   0.220656
    1258,  -0.005188,   0.987304,   0.221876
    1278,  -0.006897,   0.986938,   0.219557
    1298,  -0.007142,   0.987792,   0.219435
    1318,  -0.006409,   0.986205,   0.218946
    1338,  -0.008729,   0.987548,   0.220533
    1358,  -0.006409,   0.985717,   0.222609
    1378,  -0.005555,   0.986327,   0.220533
    1398,  -0.005677,   0.987304,   0.221266
    1418,  -0.007630,   0.989623,   0.219679
    1438,  -0.009095,   0.986327,   0.220045
    1458,  -0.006897,   0.985595,   0.222365
    1478,  -0.006531,   0.985351,   0.220167
    1498,  -0.007508,   0.988769,   0.222487
    1518,  -0.008118,   0.988769,   0.219923
    1538,  -0.006287,   0.987060,   0.220900
    1558,  -0.005921,   0.985229,   0.219923
    1578,  -0.005555,   0.987182,   0.221632
    1598,  -0.004212,   0.987060,   0.221754
    1618,  -0.004700,   0.986816,   0.220533
    1638,  -0.005432,   0.988403,   0.221266
    1658,  -0.006897,   0.988647,   0.219923
    1678,  -0.005677,   0.985351,   0.219557
    1698,  -0.006165,   0.987060,   0.220900
    1718,  -0.006531,   0.987182,   0.221998
    1738,  -0.005677,   0.987060,   0.220533
    1758,  -0.008240,   0.988036,   0.220045
    1777,  -0.005921,   0.987548,   0.218580
    1797,  -0.007752,   0.986571,   0.222243
    1817,  -0.007142,   0.985839,   0.220778
    1837,  -0.006043,   0.988281,   0.220411
    1857,  -0.006653,   0.986205,   0.219069
    1877,  -0.006043,   0.986205,   0.220167
    1897,  -0.007264,   0.985595,   0.221022
    1917,  -0.006409,   0.989013,   0.223097
    1937,  -0.005921,   0.986938,   0.220045
    1957,  -0.006165,   0.987792,   0.220411
    1977,  -0.005921,   0.985717,   0.220411
    1997,  -0.006775,   0.988647,   0.221876
    2017,  -0.007264,   0.986083,   0.220045
    2037,  -0.006287,   0.986816,   0.221266
    2057,  -0.007264,   0.986327,   0.220411
    2077,  -0.007508,   0.987548,   0.219191
    2097,  -0.006165,   0.987060,   0.222853
    2117,  -0.005921,   0.988036,   0.223708
    2137,  -0.008118,   0.988891,   0.221388
    2157,  -0.007752,   0.986449,   0.219435
    2177,  -0.006897,   0.986449,   0.220289
    2197,  -0.007019,   0.987792,   0.222365
    2217,  -0.008362,   0.986449,   0.219069
    2237,  -0.007264,   0.991088,   0.220289
    2257,  -0.009095,   0.984862,   0.219801
    2277,  -0.005677,   0.988525,   0.221388
    2297,  -0.006287,   0.988403,   0.220778
    2317,  -0.006531,   0.984252,   0.219435
    2337,  -0.009095,   0.984862,   0.220900
    2357,  -0.006775,   0.987426,   0.221022
    2377,  -0.006897,   0.987670,   0.221022
    2397,  -0.004456,   0.987182,   0.219679
    2417,  -0.007019,   0.988647,   0.222731
    2437,  -0.005555,   0.986694,   0.220167
    2457,  -0.006531,   0.987548,   0.220900
    2477,  -0.007508,   0.985961,   0.219557
    2497,  -0.006531,   0.988281,   0.221144
    2517,  -0.006775,   0.987304,   0.220900
    2537,  -0.008118,   0.990112,   0.219435
    2557,  -0.004334,   0.985717,   0.220167
    2577,  -0.005188,   0.987182,   0.221632
    2597,  -0.007264,   0.987670,   0.219557
    2617,  -0.009461,   0.986449,   0.221022
    2637,  -0.006287,   0.987304,   0.221876
    2657,  -0.005799,   0.985961,   0.218824
    2677,  -0.003479,   0.988647,   0.219313
    2697,  -0.006409,   0.986205,   0.222853
    2717,  -0.005921,   0.988403,   0.218946
    2737,  -0.006165,   0.988281,   0.220778
    2757,  -0.007752,   0.988769,   0.218824
    2767,  -0.006287,   0.986449,   0.219679
    2787,  -0.009095,   0.986205,   0.221510
    2807,  -0.006287,   0.987792,   0.221510
    2827,  -0.004212,   0.989501,   0.221388
    2847,  -0.006531,   0.985839,   0.220533
    2867,  -0.007752,   0.985473,   0.220167
    2887,  -0.007264,   0.986571,   0.218824
    2907,  -0.006897,   0.987792,   0.219191
    2927,  -0.007019,   0.987304,   0.222731
    2947,  -0.005799,   0.988525,   0.221632
    2967,  -0.006531,   0.985717,   0.219801
